Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
38,1151,LAD,,Tyler Ryan,C,23,/,"CO
                    
                    
                    University of the Pacific (CA)","$125,000","$5,000","$120,000"
38,1152,CHC,,Marc Davis,3B,19,/,"JC
                    
                    
                    Florida SouthWestern State JC","$125,000",Unsigned,
38,1153,MIL,,Eli Nabholz,P,22,/,"CO
                    
                    
                    Millersville","$125,000","$1,000","$124,000"
38,1154,OAK,,David Leal,P,22,/,"CO
                    
                    
                    Louisiana Tech","$125,000","$1,000","$124,000"
38,1155,NYY,,Dontae Mitchell,OF,18,/,"HS
                    
                    
                    Lakewood HS (FL)","$125,000",Unsigned,
38,1156,HOU,,J.C. Correa,SS,20,R / R,"CO
                    
                    
                    Lamar","$125,000",Unsigned,
38,1157,BOS,,Cameron Meeks,P,18,/,"HS
                    
                    
                    Sam Houston HS (LA)","$125,000",Unsigned,
39,1158,BAL,,Christian Fagnant,C,18,/,"HS
                    
                    
                    East Granby HS (CT)","$125,000",Unsigned,
39,1159,KC,,Jorge Corona,C,18,/,"HS
                    
                    
                    Killian HS (FL)","$125,000",Unsigned,
39,1160,CHW,,Tom Archer,2B,22,/,"CO
                    
                    
                    Lynn (FL)","$125,000","$1,000","$124,000"
39,1161,MIA,,Evan Justice,P,21,/,"CO
                    
                    
                    North Carolina State","$125,000",Unsigned,
39,1162,DET,,Cade Doughty,2B,18,/,"HS
                    
                    
                    Denham Springs HS (LA)","$125,000",Unsigned,
39,1163,SD,,Dylan Hoffman,P,24,/,Waldorf,"$125,000","$5,000","$120,000"
39,1164,CIN,,A.J. Bumpass,OF,23,/,"CO
                    
                    
                    Cincinnati (OH)","$125,000","$5,000","$120,000"
39,1165,TEX,,Adrian Rodriguez,P,18,/,"HS
                    
                    
                    Florida Virtual HS (FL)","$125,000","$50,000","$75,000"
39,1166,SF,,Chris Lanzilli,LF,21,/,"CO
                    
                    
                    Arkansas","$125,000",Unsigned,
39,1167,TOR,,Octavio Corona,P,18,/,"HS
                    
                    
                    Otay Ranch HS (CA)","$125,000",Unsigned,
39,1168,NYM,,Nick Conti,2B,22,/,"CO
                    
                    
                    Eckerd (FL)","$125,000","$1,000","$124,000"
39,1169,MIN,,Jake Hirabayashi,SS,22,/,"CO
                    
                    
                    California-Los Angeles","$125,000","$1,000","$124,000"
39,1170,PHI,,Austin Crowson,P,22,/,"CO
                    
                    
                    Western Oregon","$125,000","$20,000","$105,000"
39,1171,LAA,,Spencer Brown,SS,20,/,"JC
                    
                    
                    Northern Essex JC (MA)","$125,000","$50,000","$75,000"
39,1172,ARI,,Evan Vanek,RP,18,/,"HS
                    
                    
                    Heritage HS (TX)","$125,000",Unsigned,
39,1173,WSH,,Jake Bennett,P,18,/,"HS
                    
                    
                    Bixby HS (OK)","$125,000",Unsigned,
39,1174,PIT,,Daniel Ross,P,23,/,"CO
                    
                    
                    Millersville (PA)","$125,000","$2,000","$123,000"
39,1175,STL,,T.J. McKenzie,SS,18,/,"HS
                    
                    
                    The Benjamin School (FL)","$125,000",Unsigned,
39,1176,SEA,,Jacob Hurtubise,OF,21,/,"CO
                    
                    
                    United States Military Academy (NY)","$125,000",Unsigned,
39,1177,ATL,,Josh Rolling,2B,18,/,"HS
                    
                    
                    Bishop Manogue HS (NV)","$125,000",Unsigned,
39,1178,TB,,Andrew Gross,P,22,/,"CO
                    
                    
                    Texas-Arlington","$125,000","$1,000","$124,000"
39,1179,COL,,Brady Hill,P,18,/,"HS
                    
                    
                    Mt. Spokane HS (WA)","$125,000",Unsigned,
39,1180,CLE,,Jake Dixon,P,19,/,"HS
                    
                    
                    Sanger HS (CA)","$125,000",Unsigned,
39,1181,LAD,,Caden MacDonald,P,18,/,"HS
                    
                    
                    Pantego Christian Academy (TX)","$125,000",Unsigned,
39,1182,CHC,,Mason Auer,OF,18,/,"HS
                    
                    
                    Kickapoo HS (MO)","$125,000",Unsigned,
39,1183,MIL,,Harrison Beethe,P,21,/,"JC
                    
                    
                    North Iowa Area JC","$125,000",Unsigned,
39,1184,OAK,,DJ Lee,OF,23,/,"CO
                    
                    
                    Richmond (VA)","$125,000",Unsigned,
39,1185,NYY,,Jake Farrell,1B,23,/,"CO
                    
                    
                    Northeastern (MA)","$125,000","$5,000","$120,000"
39,1186,HOU,,Brock Rudy,C,17,/,"HS
                    
                    
                    Northgate HS (CA)","$125,000",Unsigned,
39,1187,BOS,,Trey Faltine,SS,18,/,"HS
                    
                    
                    William B. Travis HS (TX)","$125,000",Unsigned,
40,1188,BAL,,Bobby Zmarzlak,OF,18,/,"HS
                    
                    
                    Westhill HS (CT)","$125,000",Unsigned,
40,1189,KC,,David Estevez,P,17,/,"HS
                    
                    
                    Pembroke Pines HS (FL)","$125,000",Unsigned,
40,1190,CHW,,Nick Silva,P,22,/,"CO
                    
                    
                    Maine","$125,000","$1,000","$124,000"
40,1191,MIA,,Kade Mechals,P,21,/,"CO
                    
                    
                    Grand Canyon (AZ)","$125,000",Unsigned,
40,1192,DET,,Gianluca Dalatri,P,21,/,"CO
                    
                    
                    North Carolina","$125,000",Unsigned,
40,1193,SD,,Koty Fallon,P,23,/,"CO
                    
                    
                    Western Oregon","$125,000","$5,000","$120,000"
40,1194,CIN,,Matt McCormick,C,18,/,"HS
                    
                    
                    St. Laurence HS (IL)","$125,000",Unsigned,
40,1195,TEX,,Tyler Myrick,P,21,/,"CO
                    
                    
                    Florida International","$125,000",Unsigned,
40,1196,SF,,Jeff Heinrich,3B,20,/,"JC
                    
                    
                    McHenry County JC (IL)","$125,000",Unsigned,
40,1197,TOR,,Miguel Obeso,P,19,/,"JC
                    
                    
                    Cowley JC (KS)","$125,000",Unsigned,
40,1198,NYM,,Camden Lovrich,P,18,/,"HS
                    
                    
                    Trinity Presbyterian HS (AL)","$125,000",Unsigned,
40,1199,MIN,,Logan Steenstra,SS,19,/,"JC
                    
                    
                    Cowley JC (KS)","$125,000",Unsigned,
40,1200,PHI,,Vito Friscia,C,22,/,"CO
                    
                    
                    Hofstra (NY)","$125,000","$2,500","$122,500"
40,1201,LAA,,Tyson Heaton,P,18,/,"HS
                    
                    
                    Yucaipa HS (CA)","$125,000",Unsigned,
40,1202,ARI,,Derek Diamond,P,18,/,"HS
                    
                    
                    Ramona HS (CA)","$125,000",Unsigned,
40,1203,WSH,,Jaden Brown,SS,17,/,"HS
                    
                    
                    St. Marcellinus SS (ON)","$125,000",Unsigned,
40,1204,PIT,,Elijah Dunham,OF,21,/,"CO
                    
                    
                    Indiana","$125,000",Unsigned,
40,1205,STL,,Cash Rugely,SS,19,/,"JC
                    
                    
                    Navarro JC (TX)","$125,000",Unsigned,
40,1206,SEA,,Perry McMichen,2B,18,/,"HS
                    
                    
                    Wyoming HS (OH)","$125,000",Unsigned,
40,1207,ATL,,Cade Bunnell,2B,0,/,"CO
                    
                    
                    Indiana","$125,000","$5,000","$120,000"
40,1208,TB,,Luis Trevino,C,23,/,"CO
                    
                    
                    Abilene Christian (TX)","$125,000","$1,000","$124,000"
40,1209,COL,,Kendal Ewell,OF,18,/,"HS
                    
                    
                    Marist HS (IL)","$125,000",Unsigned,
40,1210,CLE,,Cy Nielson,P,18,/,"HS
                    
                    
                    Spanish Fork HS (UT)","$125,000",Unsigned,
40,1211,LAD,,Ty Haselman,C,21,/,"CO
                    
                    
                    California-Los Angeles","$125,000",Unsigned,
40,1212,CHC,,Mac Bingham,OF,19,/,"HS
                    
                    
                    Torrey Pines HS (CA)","$125,000",Unsigned,
40,1213,MIL,,Tyler Keysor,P,21,/,"CO
                    
                    
                    Miami (FL)","$125,000",Unsigned,
40,1214,OAK,,Sam Romero,P,22,/,"CO
                    
                    
                    Arizona State","$125,000","$1,000","$124,000"
40,1215,NYY,,Alex Garbrick,P,21,/,Morehead State (KY),"$125,000",Unsigned,
40,1216,HOU,,Dillon Plew,1B,21,/,"CO
                    
                    
                    Washington State","$125,000",Unsigned,
40,1217,BOS,,Garrett Irvin,P,20,/,"JC
                    
                    
                    Riverside JC (CA)","$125,000",Unsigned,
