Round,Pick,Team,,Player,Pos,Age,B/T,Pre-Draft Team,Slotted Bonus,Signed Bonus,+/- Diff
38,1148,BAL,,Bobby Miller,SP,18,/,"HS
                    
                    
                    McHenry HS (IL)","$125,000",Unsigned,
38,1149,TOR,,Marcus Reyes,P,22,/,"CO
                    
                    
                    San Diego State (CA)","$125,000","$1,000","$124,000"
38,1150,LAD,,Preston White,P,20,/,Birmingham-Southern (AL),"$125,000",Unsigned,
38,1151,BOS,,Jose Garcia,C,19,/,"HS
                    
                    
                    Doral Academy Prep HS (FL)","$125,000",Unsigned,
38,1152,CLE,,Scott Kobos,P,19,L / L,"JC
                    
                    
                    St. Johns River State JC (FL)","$125,000",Unsigned,
38,1153,WSH,,Jake Boone,SS,18,/,"HS
                    
                    
                    Torrey Pines HS (CA)","$125,000",Unsigned,
38,1154,TEX,,Mark DiLuia,P,18,/,"HS
                    
                    
                    Marian Catholic HS (IL)","$125,000",Unsigned,
38,1155,CHC,,Russell Smith,P,18,/,"HS
                    
                    
                    Midlothian HS (TX)","$125,000",Unsigned,
39,1156,MIN,,Jonny DeLuca,OF,19,/,"HS
                    
                    
                    Agoura HS (CA)","$125,000",Unsigned,
39,1157,CIN,,Zack Gahagan,SS,21,/,"CO
                    
                    
                    North Carolina","$125,000",Unsigned,
39,1158,SD,,Justin Paulsen,1B,22,/,"CO
                    
                    
                    Missouri State","$125,000","$1,000","$124,000"
39,1159,TB,,Jonathan Stroman,P,18,/,"HS
                    
                    
                    La Cueva HS (NM)","$125,000",Unsigned,
39,1160,ATL,,Joe Sanchez,P,18,/,"HS
                    
                    
                    TERRA Environmental Research Instit...","$125,000",Unsigned,
39,1161,OAK,,Haydn King,P,18,/,"HS
                    
                    
                    Archbishop Mitty HS (CA)","$125,000",Unsigned,
39,1162,ARI,,Nathan Reynolds,SS,21,/,"CO
                    
                    
                    Louisiana-Monroe","$125,000",Unsigned,
39,1163,PHI,,D.J. Stewart,3B,18,/,"HS
                    
                    
                    Westminster Christian Academy (MO)","$125,000","$250,000","-$125,000"
39,1164,MIL,,Rob Henry,OF,22,/,"CO
                    
                    
                    Brown (RI)","$125,000","$2,500","$122,500"
39,1165,LAA,,Josh Hatcher,OF,18,/,"HS
                    
                    
                    Lee County HS (GA)","$125,000",Unsigned,
39,1166,COL,,Colin Hall,OF,18,/,"HS
                    
                    
                    Wesleyan HS (GA)","$125,000",Unsigned,
39,1167,CHW,,Chance King,P,18,/,"HS
                    
                    
                    IMG Academy (FL)","$125,000",Unsigned,
39,1168,PIT,,Mike Gretler,3B,21,/,"CO
                    
                    
                    Oregon State","$125,000",Unsigned,
39,1169,MIA,,Brandon Boone,P,22,/,"CO
                    
                    
                    St. Edward's (TX)","$125,000","$1,000","$124,000"
39,1170,KC,,Justin Mitchell,C,18,/,"HS
                    
                    
                    Platte County HS (MO)","$125,000",Unsigned,
39,1171,HOU,,Colton Shaver,C,21,R / R,"CO
                    
                    
                    Brigham Young (UT)","$125,000","$30,000","$95,000"
39,1172,NYY,,Andrew Nardi,RP,18,L / L,Ventura JC (CA),"$125,000",Unsigned,
39,1173,SEA,,Jack Smith,SS,17,/,"HS
                    
                    
                    Mercer Island HS (WA)","$125,000",Unsigned,
39,1174,STL,,Chris Hunt,P,22,/,"CO
                    
                    
                    Henderson State (AR)","$125,000","$3,000","$122,000"
39,1175,DET,,Jack Leftwich,P,18,/,"HS
                    
                    
                    TNXL Academy (FL)","$125,000",Unsigned,
39,1176,SF,,Brad Dobzanski,P,18,/,"HS
                    
                    
                    Delsea Regional HS (NJ)","$125,000",Unsigned,
39,1177,NYM,,Noah Nunez,P,18,/,"HS
                    
                    
                    Santana HS (CA)","$125,000","$100,000","$25,000"
39,1178,BAL,,Sam Glick,P,18,/,"HS
                    
                    
                    El Toro HS (CA)","$125,000",Unsigned,
39,1179,TOR,,Ben Fariss,P,18,/,"HS
                    
                    
                    Velencia HS (CA)","$125,000",Unsigned,
39,1180,LAD,,Logan White,C,19,/,"HS
                    
                    
                    Mountain Pointe HS (AZ)","$125,000",Unsigned,
39,1181,BOS,,Ridge Chapman,P,20,/,"JC
                    
                    
                    Spartanburg Methodist JC (SC)","$125,000",Unsigned,
39,1182,CLE,,Josh Rolette,C,21,/,"CO
                    
                    
                    Kansas State","$125,000","$125,000",
39,1183,WSH,,Kai Nelson,OF,18,/,"HS
                    
                    
                    Fieldston HS (NY)","$125,000",Unsigned,
39,1184,TEX,,Chad Bryant,P,17,/,"HS
                    
                    
                    Thomasville HS (AL)","$125,000",Unsigned,
39,1185,CHC,,Cooper Coldiron,SS,22,/,"CO
                    
                    
                    Houston","$125,000",Unsigned,
40,1186,MIN,,Austin Bizzle,P,22,/,"CO
                    
                    
                    Alabama State","$125,000","$1,000","$124,000"
40,1187,CIN,,Ian Jenkins,OF,19,/,"HS
                    
                    
                    Collins HS (GA)","$125,000",Unsigned,
40,1188,SD,,Chad Stevens,SS,18,/,"HS
                    
                    
                    Gig Harbor HS (WA)","$125,000",Unsigned,
40,1189,TB,,Allen Smoot,3B,23,/,"CO
                    
                    
                    San Francisco (CA)","$125,000","$2,000","$123,000"
40,1190,ATL,,Baron Radcliff,OF,18,/,"HS
                    
                    
                    Norcross HS (GA)","$125,000",Unsigned,
40,1191,OAK,,Jacob Hoffman,SS,21,/,"CO
                    
                    
                    Stanford (CA)","$125,000",Unsigned,
40,1192,ARI,,Terence Connelly,3B,23,/,"CO
                    
                    
                    North Carolina-Wilmington","$125,000","$2,500","$122,500"
40,1193,PHI,,Paul Coumoulos,OF,18,/,"HS
                    
                    
                    Bishop McLaughlin Catholic HS (FL)","$125,000",Unsigned,
40,1194,MIL,,Trevor Koenig,P,18,/,"HS
                    
                    
                    St. Cloud Tech HS (MN)","$125,000",Unsigned,
40,1195,LAA,,Matt Russell,P,18,/,"HS
                    
                    
                    Staley HS (MO)","$125,000",Unsigned,
40,1196,COL,,J.T. Stanley,C,18,/,"HS
                    
                    
                    Centennial HS (AZ)","$125,000",Unsigned,
40,1197,CHW,,Angelo Smith,P,18,L / L,"HS
                    
                    
                    Richards HS (IL)","$125,000",Unsigned,
40,1198,PIT,,Tyler Osik,1B,20,/,"JC
                    
                    
                    Chipola JC (FL)","$125,000",Unsigned,
40,1199,MIA,,Andrew Turner,3B,21,/,"CO
                    
                    
                    Long Island-Brooklyn (NY)","$125,000",Unsigned,
40,1200,KC,,Yaniel Ramos,SS,18,/,"HS
                    
                    
                    Carlos Beltran Baseball Academy (PR...","$125,000",Unsigned,
40,1201,HOU,,Chase Farrell,P,18,/,"HS
                    
                    
                    Valencia HS (CA)","$125,000",Unsigned,
40,1202,NYY,,Hayden Cantrelle,SS,18,/,"HS
                    
                    
                    Teurlings Catholic HS (LA)","$125,000",Unsigned,
40,1203,SEA,,Zach Needham,3B,20,/,"JC
                    
                    
                    Edmonds JC (WA)","$125,000",Unsigned,
40,1204,STL,,Austin Pollock,P,18,/,"HS
                    
                    
                    Lincoln HS (FL)","$125,000",Unsigned,
40,1205,DET,,Rhys Cratty,2B,18,/,"HS
                    
                    
                    Langley SS (BC)","$125,000",Unsigned,
40,1206,SF,,Liam Jenkins,P,20,/,"JC
                    
                    
                    Wabash Valley JC (IL)","$125,000",Unsigned,
40,1207,NYM,,Ronnie Taylor,P,18,/,"HS
                    
                    
                    Allen HS (TX)","$125,000","$125,000",
40,1208,BAL,,Niko Leontarakis,P,18,/,"JC
                    
                    
                    Tallahassee JC (FL)","$125,000",Unsigned,
40,1209,TOR,,Sean Ross,OF,19,/,"HS
                    
                    
                    Granite Hills HS (CA)","$125,000",Unsigned,
40,1210,LAD,,Clayton Andrews,P,21,L / L,"JC
                    
                    
                    Cabrillo JC (CA)","$125,000",Unsigned,
40,1211,BOS,,Cody Masters,OF,18,/,"HS
                    
                    
                    Coppell HS (TX)","$125,000",Unsigned,
40,1212,CLE,,Cole Kleszcz,OF,20,/,"JC
                    
                    
                    JC of the Canyons (CA)","$125,000",Unsigned,
40,1213,WSH,,Max Engelbrekt,P,23,/,"CO
                    
                    
                    Oregon State","$125,000","$2,500","$122,500"
40,1214,TEX,,Jordan Anderson,OF,18,/,"HS
                    
                    
                    Clemens HS (AL)","$125,000",Unsigned,
40,1215,CHC,,Jeffrey Passantino,SP,21,/,"CO
                    
                    
                    Lipscomb (TN)","$125,000","$10,000","$115,000"
